Order	Subject	Home	Guanhua	Guanhua.num	Geo	Geo.num	Sex	Sex.num	Age	Num_Chinese	Num_ProfLangs	Num_Langs	English	Canto	stim_order	stim_PY	stim_Pho	stim_SyStruct	stim_PYLen	stim_SegLen	stim_Freq	stim_HD	stim_PND	stim_NF	stim_C	resp_order	Response	resp_Key
4777	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t3	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	11	can2	can2
4778	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t3	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	12	ceng2	c@N2
4779	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t3	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	13	cang2	caN2
4780	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t3	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	14	ceng1	c@N1
4781	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t3	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	15	geng1	k@N1
4782	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t3	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	16	keng1	K@N1
4783	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t3	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	17	heng1	x@N1
4784	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	0	wai4	uaI4
4785	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	1	bai4	paI4
4786	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	2	mai2	maI2
4787	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	3	tai4	TaI4
4788	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	4	gai1	kaI1
4789	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	5	gai4	kaI4
4790	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	6	kai4	KaI4
4791	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	7	hai4	xaI4
4792	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	8	dai4	taI4
4793	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	9	tai4	TaI4
4794	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	10	nai4	naI4
4795	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	11	lai2	laI2
4796	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	12	zhai4	ZaI4
4797	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	13	chai2	CaI2
4798	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	14	wan4	uan4
4799	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	15	wei2	ueI2
4800	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	16	wai2	uaI2
4801	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	17	wang1	uaN1
4802	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	0	ye1	iE1
4803	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	1	yi1	i1
4804	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	2	ya1	ia1
4805	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	3	you1	ioU1
4806	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	4	zhe2	Z@2
4807	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	5	che4	C@4
4808	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	6	ze2	z@2
4809	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	7	p@1	p@1
4810	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	8	ye2	iE2
4811	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	9	ye3	iE3
4812	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	0	guo4	kuo4
4813	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	1	duo3	tuo3
4814	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	2	duo4	tuo4
4815	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	3	kuo4	Kuo4
4816	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	4	huo4	xuo4
4817	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	5	duan1	tuan1
4818	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	6	guan1	kuan1
4819	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	7	gua1	kua1
4820	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	8	wang1	uaN1
4821	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	9	guo3	kuo3
4822	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	10	guo1	kuo1
4823	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	11	guo2	kuo2
4824	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	12	zuo4	zuo4
4825	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	13	zhuo4	Zuo4
4826	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	14	chuo4	Cuo4
4827	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	15	cuo4	cuo4
4828	45	Shandong	Yes	1	North	1	M	0	28	2	2	3	5	3	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	16	luo4	luo4
